171876516	"remagnetized	1906	2	2	1"
57145076	"tongae	1959	5	3	2"
68417805	"Kulah	1889	1	1	1"
166023900	"end	1668	20	19	1"
42267185	"Qadim	1961	2	2	2"
263019314	"1.83	1965	463	380	269"
201775965	"shortgown	1995	1	1	1"
199530412	"opossum's	1942	13	13	8"
236787955	"Addins	1994	2	2	2"
78310273	"duallanguage	1984	2	2	2"
27667983	"tetralogies	1859	16	10	5"
131972005	"Tandt	1873	1	1	1"
142320507	"pufio	2008	3	3	2"
183704909	"Herstigte	1988	11	11	4"
186330025	"Mimt	1948	1	1	1"
50656932	"harrow	1952	575	449	263"
159443856	"Revsin	2000	2	2	2"
150955139	"COME	1913	919	881	473"
269494577	"Enkimdu	1983	144	63	1"
127058734	"Leeke	1947	3	3	3"
106530617	"conposed	1910	2	2	2"
57060120	"tirones	1867	3	3	3"
47289856	"brusquement	1943	6	6	3"
224721724	"farm1	1875	1	1	1"
79649304	"geranioides	1907	9	5	1"
19792475	"doox	1872	1	1	1"
143138742	"samboes	1963	2	1	1"
60900152	"5862	1962	21	20	15"
30728809	"23651	1934	3	3	3"
97987095	"Levka	1974	9	8	7"
21980832	"iihin	1916	1	1	1"
147779602	"323332	1964	1	1	1"
19447597	"departeds	1999	1	1	1"
23658209	"mislikes	1919	22	22	19"
73571830	"THURSTON	1970	77	63	43"
53413715	"nrz	1901	1	1	1"
282122004	"distnrhed	1890	4	4	2"
55690508	"sceneggiatura	1968	2	2	2"
85816629	"sulphat	1886	8	8	5"
273467500	"Mattingly	1842	3	3	3"
18107444	"brighthued	1889	4	4	4"
230168876	"ren	1759	1	1	1"
137366707	"fccurc	1976	8	8	4"
7993558	"Goedereede	2007	3	2	2"
149703218	"Arghiri	2000	23	21	6"
275030045	"Pedobaptism	1849	6	6	4"
32874985	"Anker	1917	89	54	21"
266582224	"BITOR	1899	1	1	1"
35527788	"Delaune	1887	3	3	1"
277809456	"Theorieen	1931	2	2	2"
236617422	"ANNULATA	1895	2	2	2"
77498664	"cotillon	1957	30	21	8"
190914741	"Upborne	1862	14	14	14"
259812316	"sclender	1970	8	8	5"
243585368	"Lamsdorff	1952	17	12	7"
144260354	"taxiway	1976	53	39	17"
38189224	"Idealized	1959	195	171	103"
216767087	"Pelisson	1996	15	11	6"
121116383	"Battleaxe	1949	12	10	2"
36968791	"GZA	2008	12	12	6"
93682393	"Cteli	1990	1	1	1"
233588917	"$85.2	1987	3	3	3"
58412432	"ßfty	1874	4	4	4"
139545702	"labf	1864	1	1	1"
71305506	"Pnscilla	1993	18	17	11"
277496137	"TANIGUCHI	1919	4	4	4"
15719914	"UNAM	1879	1	1	1"
135943386	"cultual	1973	1	1	1"
28576361	"vcth	1990	2	2	2"
150837167	"CASTINE	1890	5	5	3"
32400047	"AMMAN	1997	26	26	17"
223582704	"denythat	1920	1	1	1"
285778179	"manifestoes	1827	4	4	3"
37426756	"HAELEY	1921	2	2	2"
236550284	"ADVI	1960	3	3	2"
64777985	"Dehye	1964	2	2	2"
203918850	"wfcere	1875	2	2	2"
240687510	"FLURBIPROFEN	2000	14	11	7"
99040321	"Months	1979	4452	3268	1519"
125963805	"Initium	1926	1	1	1"
91322832	"Ancelle	1969	4	4	1"
70365302	"OCCURS	1895	18	18	12"
189707495	"Soné	1825	1	1	1"
89903526	"461465	1989	3	3	3"
258745728	"privats	1969	5	5	2"
233901849	"1.623	1975	18	18	15"
178961357	"Asphyxial	1896	4	4	3"
124445587	"Frogs	1973	564	494	294"
34019212	"Budders	1851	1	1	1"
57133902	"toliage	1858	1	1	1"
264312128	"30443	1955	2	2	2"
63725901	"Caoutchoucs	1939	4	2	2"
190887127	"Unkenned	1850	1	1	1"
24058041	"nieir	2000	1	1	1"
215219138	"McCartee	1854	17	10	7"
281826288	"delinum	2003	7	7	5"
81218494	"kriterii	1964	1	1	1"
255333360	"iinist	1987	1	1	1"
102290545	"Sophronitis	1910	2	2	2"
233349636	"zithers	1945	7	6	6"
48696252	"diarrhaea	1899	2	2	2"
81755644	"madde	1885	6	6	4"
193308491	"caoae	1985	1	1	1"
154533214	"Heynes	1886	5	5	5"
208072686	"Aryes	1962	14	8	4"
103693298	"Ventdse	1918	1	1	1"
94463063	"ETCHING	1862	1	1	1"
157645195	"Newarke	1912	5	5	5"
204363116	"$340.000	1974	1	1	1"
230672655	"scientiaque	1929	1	1	1"
171141236	"possibllity	1904	5	5	2"
158154734	"PECK'S	1857	5	5	5"
86908859	"unslippered	1842	2	2	2"
255397713	"immisit	1987	4	4	2"
187263275	"P338	1985	4	4	4"
30280693	"17604	1958	3	3	2"
87107025	"vermifugal	2006	2	1	1"
249198543	"Ulteriori	1960	8	8	5"
51949104	"l1ve	2007	16	14	11"
97977746	"Letvin	1996	18	14	10"
115334338	"theweek	2000	3	3	3"
23090126	"liret	1877	4	4	4"
228104513	"nealed	1893	2	2	2"
119137722	"5.9731	1896	2	2	2"
214528381	"Leydens	1957	2	2	2"
7350336	"Feegee	2005	2	2	2"
60094141	"267291	1964	3	3	3"
232636488	"unwife	1938	6	6	3"
99625497	"Observor	2000	1	1	1"
46194734	"affectueux	1971	7	7	7"
46075691	"acinose	1933	5	5	2"
155045214	"Indulgence	1908	557	402	158"
159326044	"Rectangular	1853	11	11	8"
80105798	"hiniself	1867	2	2	2"
73299686	"Stibium	1858	7	7	5"
112494722	"pecoliar	1877	4	4	1"
200104664	"pipf	1815	1	1	1"
108752870	"gallowa	1922	2	2	1"
64485127	"Cupolo	1913	5	5	5"
138626390	"iasten	1835	1	1	1"
157179083	"Miniaturist	1993	11	10	8"
215713828	"MutuaI	1991	8	4	2"
94495010	"Ealle	1906	2	2	2"
228994447	"pauca	1977	72	65	27"
232761490	"vcnto	1852	1	1	1"
82983799	"opposttion	1916	1	1	1"
82278861	"muleship	1853	2	2	2"
118587098	"2U	1993	171	164	104"
223660317	"detween	1886	1	1	1"
242261010	"Huffmaster	1978	1	1	1"
86882162	"unpolitic	1849	3	3	3"
252122636	"combln	1997	1	1	1"
201707876	"sesd	2009	1	1	1"
251479988	"brickmason	2004	16	13	11"
129982013	"RANCIS	1989	7	5	5"
64120990	"Cluirch	2008	1	1	1"
143958479	"studeatis	1882	1	1	1"
224761524	"feaiful	1859	2	2	2"
97357977	"Kasugai	1957	1	1	1"
86691452	"uD	1849	2	2	2"
127621019	"Malbranch	1813	2	2	2"
247407057	"SUb	1827	1	1	1"
173926641	"triability	1975	1	1	1"
104255761	"Xcwton	1910	2	2	2"
232282392	"trudiashchikhsia	2003	3	3	3"
176534583	"21412	1985	9	9	6"
50019081	"foeditate	1878	1	1	1"
259125076	"rattrape	2005	2	2	2"
235447519	"398.52	1925	1	1	1"
188273440	"RANKE	1886	10	10	10"
28919391	"whitened	1842	147	147	106"
88380740	"116307	1899	1	1	1"
88515558	"1342.00	1956	3	3	3"
169534242	"mischef	1967	1	1	1"
48201412	"counterchances	1958	2	2	1"
249864706	"WiLLiAM3	1988	1	1	1"
10132509	"Lanita	1960	1	1	1"
136449050	"distendo	1915	1	1	1"
252468065	"coxopodites	1940	9	6	4"
68815474	"Liehl	1997	6	4	2"
289029518	"senre	1954	1	1	1"
157924306	"Offic	1902	14	14	14"
48390841	"dacite	1952	17	14	8"
32419712	"ANOLO	1884	3	3	3"
69021226	"Léman	1922	4	4	2"
58303951	"xpovos	1958	2	2	2"
151880162	"Croatian	1815	2	1	1"
222585263	"cernuntur	1979	1	1	1"
216271501	"Onori	1992	1	1	1"
75944873	"armpit	1809	6	6	4"
66366071	"Gerbeaux	1990	2	2	1"
271216582	"Hofmanns	1976	3	3	3"
182195566	"Esturgeon	1999	1	1	1"
161764744	"Unshaken	1830	25	25	20"
150963498	"COMPOSITES	1962	16	14	3"
138959563	"ingerere	1882	1	1	1"
185425402	"Licinii	1870	11	11	11"
9763601	"Kiota	1877	3	3	3"
257097700	"mosha	2005	5	5	4"
90692358	"93354	1836	1	1	1"
127369847	"MACHINERY	1921	816	691	291"
200236614	"polymath	1992	113	113	97"
249294751	"Uruguayans	1934	21	19	11"
27697419	"thcc	1896	35	34	24"
121012597	"Baillage	1995	1	1	1"
104391250	"Zemstvos	1988	3	3	3"
88133084	"0971	1946	2	2	2"
156546251	"MAU	1917	22	21	10"
104168430	"Wmj	2005	2	2	2"
171360422	"profefTed	1795	1	1	1"
179620653	"Bke	1993	6	5	3"
123997034	"Extramedullary	1986	79	71	46"
89260293	"24882	1888	2	2	2"
285617617	"loveil	1851	1	1	1"
63150718	"Bournique	1916	1	1	1"
251251327	"benedictins	1910	1	1	1"
263658565	"18619	1985	6	6	6"
123888896	"Esdale	1934	3	3	2"
241474689	"Gomoll	1958	1	1	1"
49846707	"fftff	1999	1	1	1"
147010676	"18.19	1999	202	175	110"
168938592	"lilaccolored	1929	2	2	2"
58057149	"watthour	1911	16	16	13"
133039149	"WYCOMBE	1957	2	2	1"
127246500	"Loipsic	1898	2	2	2"
250117480	"ZIQ	1907	2	2	2"
174560418	"vilmorinii	1958	1	1	1"
196836475	"hypoch	1872	1	1	1"
126427684	"KREADY	2003	1	1	1"
57183072	"tourn	1979	14	11	7"
48234241	"cracknelles	1970	1	1	1"
196982682	"iiiiiiiiiiii	1941	5	4	4"
66007786	"Foreningens	2004	4	3	3"
127177509	"Lindsay	1930	1593	1188	468"
137505269	"fioston	1853	1	1	1"
44975385	"Unflaggingly	1989	1	1	1"
227211485	"liothing	1890	2	2	2"
270046717	"Forschnngen	1890	1	1	1"
101176996	"Reynaldo	1997	270	242	112"
227433229	"maculatur	1857	2	2	2"
41139000	"Oginski	1832	49	40	13"
237449240	"BANGHART	1958	1	1	1"
218922942	"Spotts	1903	33	24	11"
121456228	"Bookson	1965	1	1	1"
53027220	"muniens	1850	3	3	3"
187700841	"Peshkin	1984	18	18	7"
157500987	"NORTH	2005	3664	3202	1477"
246605654	"R137	1987	4	4	4"
141432158	"pactum	1873	28	27	19"
223859827	"diverfions	1821	5	5	2"
134574197	"beez	1989	21	20	13"
95625053	"Ghibelines	1923	10	8	4"
73625592	"TRINITARIAN	2004	23	23	14"
143278273	"secme	1957	1	1	1"
261650342	"unfetter	1914	47	47	35"
70924495	"Paon	1854	5	5	5"
53416510	"nsolent	1968	1	1	1"
137692726	"fpoilcd	1784	1	1	1"
75505623	"affrontery	1870	2	2	2"
246618808	"RANCH	1848	1	1	1"
286584176	"noo's	1975	1	1	1"
81435583	"lettah	1880	8	7	2"
94211591	"Dmon	2000	1	1	1"
121218970	"Benjamina	1949	3	3	3"
137057807	"escam	1940	5	5	5"
96291518	"Heterophils	1953	1	1	1"
36030774	"Edfu	1831	4	4	4"
231720337	"tcl	1977	11	11	11"
98809072	"Merob	1911	3	2	2"
235262707	"32098	1917	1	1	1"
146477576	"10307	1826	3	3	3"
38554133	"Jarret	1904	30	14	7"
103334949	"Turquois	1940	8	8	6"
171028064	"plenos	1973	7	7	7"
274577210	"Ore	1960	3059	2184	648"
139391056	"justlie	1896	7	7	7"
18059648	"bottone	1870	2	2	2"
267482581	"CHARITY	1847	130	115	63"
46238091	"agraha	1975	65	40	10"
252016240	"climatologique	1929	2	2	1"
74608745	"Viscacha	1940	1	1	1"
117423939	"108.40	1941	1	1	1"
215266180	"MeLean	1832	1	1	1"
167023879	"garry	1868	1	1	1"
164213636	"carpitur	1880	2	2	2"
111884624	"nuif	1811	1	1	1"
154821264	"IGK	1973	2	2	2"
270074630	"Francei	1926	3	3	3"
141062750	"occupational	1953	9517	6115	1120"
14279622	"Segner	1909	1	1	1"
242554136	"Impcrium	1895	1	1	1"
103495430	"Unscharfe	1992	2	2	1"
89433565	"2I0	1995	18	18	17"
108442469	"fleia	1953	1	1	1"
260959908	"teve	1993	15	15	14"
97627648	"Kshatra	1910	4	4	4"
229099332	"permitir	1947	1	1	1"
7403359	"Fieming	1971	1	1	1"
285849338	"mauraders	1836	1	1	1"
43097015	"STROKE	1885	17	16	13"
221796322	"audivl	1898	14	11	9"
211203666	"Engloutie	1950	5	5	5"
257356959	"newspapen	1843	1	1	1"
119801934	"91B	1981	38	37	15"
121039773	"Baluz	1990	2	2	2"
119063404	"47180	1972	2	2	2"
227711583	"micare	1892	1	1	1"
207183812	"90187	1995	11	10	9"
28252341	"ulama	1976	102	87	31"
281863285	"depig	1948	3	3	3"
58844883	"04343	1978	2	2	2"
41174076	"Olten	1896	9	5	3"
218278348	"Sanseveria	1982	3	3	3"
142702664	"reliabl	1912	1	1	1"
201623032	"selbstandige	1897	3	3	3"
290124544	"there5	1866	1	1	1"
276178891	"Rudra	1926	7	7	5"
118748948	"34126	1948	1	1	1"
184952317	"KoN	1921	1	1	1"
213280763	"Illuminato	1956	13	11	5"
5423626	"Charlei	1871	27	27	19"
169160740	"lyvinge	2003	5	3	2"
130651645	"SOCIETT	1982	1	1	1"
167179920	"gonorrhoeoe	2006	6	5	2"
120330631	"Alexandrien	1997	2	2	1"
49912403	"finp	1983	1	1	1"
60061205	"257400	1925	1	1	1"
110634960	"lexicog	1946	1	1	1"
216598950	"Paesaic	1895	1	1	1"
28665452	"vicinarumque	1806	2	2	2"
2023246	"39To	1968	1	1	1"
243786732	"Ligers	1987	4	4	3"
8342631	"Hadadezer's	1966	7	7	5"
160770914	"Streda	1955	1	1	1"
134548381	"beald	1980	2	2	1"
153780052	"Geaeral	1955	2	2	2"
139777242	"lightermen	1967	22	21	18"
43689796	"SlON	1856	1	1	1"
95021454	"Fanner	1837	29	28	23"
102800047	"TURNEO	1972	1	1	1"
227583940	"mdel	1885	1	1	1"
243300618	"Kochetkov	1959	5	3	3"
167090158	"getsu	1995	42	15	2"
172414116	"sculping	1926	1	1	1"
10140166	"Laphria	1925	3	3	1"
211463122	"FIUME	1899	2	2	1"
42095591	"Prench	1916	9	9	9"
209445367	"Campanion	2000	2	2	2"
72831846	"Serurier	1904	313	230	21"
172179429	"rozo	1909	5	4	2"
222933311	"comparve	1902	1	1	1"
118140445	"1goff	1939	1	1	1"
57302732	"tristique	1901	2	2	2"
210798901	"Douanier	1933	12	12	9"
121180253	"Beigel's	1893	4	4	2"
105192675	"assimilé	1935	1	1	1"
100780212	"QUKSTION	1890	1	1	1"
91335172	"Androstephium	1907	2	2	1"
154211962	"HIDA	1991	58	43	24"
155483389	"KALININ	1993	20	16	8"
288959428	"secpndary	1952	1	1	1"
60969786	"611615	1981	6	5	5"
240629516	"F92	2004	9	9	5"
140387250	"misdone	1921	1	1	1"
265662377	"ALAMOS	1982	36	28	11"
257962019	"overardent	1921	3	3	1"
48481755	"decompacted	1995	6	6	1"
27684433	"tgx	1999	1	1	1"
134211655	"ardous	1833	1	1	1"
260521902	"streetful	1957	6	6	6"
81435517	"lett's	1926	4	4	4"
91615690	"Aufsaugung	1937	2	2	2"
225893033	"hppes	1805	1	1	1"
281338249	"conservatus	1882	1	1	1"
260654380	"sumptuary	1818	13	11	8"
61952005	"Alanus	1910	50	42	19"
144762823	"tremare	1968	10	9	6"
232645805	"upheave	1917	58	55	53"
6438536	"Dind	1926	10	10	8"
221004309	"aaj	1942	8	8	8"
122575403	"Concerning	1698	3	3	1"
108013824	"ewners	1847	1	1	1"
259321429	"remose	1811	2	2	2"
20321142	"esdaves	2005	2	2	1"
145481921	"vorld	1834	28	27	22"
137037246	"eronomic	1972	1	1	1"
185662113	"MAILMAN	1968	26	17	11"
185531272	"Longa	1834	26	20	5"
288033935	"putetur	1885	1	1	1"
8816386	"Hydroiodic	1964	2	2	2"
49311151	"enorrmous	1920	1	1	1"
80911545	"irresponsihle	1914	1	1	1"
34666769	"Chastillon's	1921	1	1	1"
65103892	"Dunbar's	1858	14	12	9"
33125916	"Atty's	1925	2	2	1"
67674354	"Iorwerth	1990	10	10	2"
222809908	"cmm	1962	56	27	16"
68459424	"LACROIX	1968	31	27	23"
228531133	"officinals	1962	9	9	3"
140220572	"meettng	1970	2	2	2"
205134145	"148.52	1998	2	2	2"
136771911	"eighih	2001	1	1	1"
251037094	"aussgangen	1951	1	1	1"
213205131	"ITu	1943	37	23	3"
35186227	"Crossdisciplinary	1979	12	8	1"
38357442	"Intershops	2008	3	3	3"
72492595	"Sacrilege	1855	20	20	17"
50817846	"hishands	1832	2	2	2"
216521410	"PONDERE	1853	2	2	1"
67411397	"INJURIA	1879	1	1	1"
225701365	"heired	1849	7	4	4"
277043540	"Smith12	1938	3	3	3"
91402459	"Anuís	1979	1	1	1"
45283939	"Vipashyana	2008	7	6	2"
64786912	"Delcassd's	1929	3	3	2"
62730687	"Bartholomseus	1927	1	1	1"
147008024	"17mm	1921	3	3	1"
40116625	"Matthess	2002	2	1	1"
191388338	"Wassamatta	2002	1	1	1"
280808780	"ccmc	1975	1	1	1"
259987516	"seventeene	1914	2	2	2"
219593770	"Thornton's	1928	62	54	29"
151000606	"COUDRAY	1869	1	1	1"
733585	"127263527	1929	5	5	5"
119305195	"6.25	1897	283	242	92"
57686294	"upgrowths	1896	6	3	2"
188145930	"PuddleDuck	2001	3	3	2"
214332769	"Ladislas	1901	128	87	36"
4191830	"Baleom	1922	4	3	3"
276581329	"Sater	1834	2	2	1"
196275810	"gloxinioides	1958	2	2	2"
164442382	"chymist	1984	7	7	6"
42824353	"Rowland's	1937	90	86	45"
34252185	"CODY	1885	2	2	2"
84818354	"rvf	1802	1	1	1"
75640828	"alow	1934	62	58	36"
164473729	"circumstauces	1900	4	4	4"
161573107	"Tsle	1916	4	4	4"
24703311	"paO	1965	2	2	2"
99190360	"NAPHTHENATE	1957	18	15	5"
187064319	"Odartchenko	2006	2	2	2"
17633568	"aufbaut	1941	1	1	1"
129228181	"Panton's	1959	13	11	6"
227189216	"lim1t	2007	1	1	1"
208734998	"Biological	1954	2908	2448	691"
135930596	"cubio	1978	6	5	4"
289635263	"struclure	1844	1	1	1"
88374046	"11541	1917	8	7	7"
64975888	"Dnnbury	1856	1	1	1"
216962195	"Pisanella	1938	23	21	1"
273243976	"Macallan's	1998	35	29	2"
1678939	"29.272	1984	2	2	2"
224855145	"fier	1840	29	29	24"
222654271	"chiasm	1842	1	1	1"
80966140	"itut	1956	5	5	5"
279605892	"alliciant	1853	2	2	2"
2862446	"85665	1961	1	1	1"
7217930	"FLAXES	1917	1	1	1"
231287179	"staret	1840	4	4	4"
77146181	"coextract	1993	3	3	3"
193996941	"contuli	1930	2	2	2"
117164035	"00129702	1966	3	3	3"
20393471	"eventu	2008	73	72	68"
157473823	"NETHERLANDISH	1855	1	1	1"
165589075	"distance4	1945	1	1	1"
36011394	"Ebreuil	1829	1	1	1"
231800168	"ternus	1841	2	2	2"
256005832	"kapto	1900	5	5	5"
17781781	"bastir	1909	7	7	4"
115681238	"trim	1944	2645	2277	938"
15216898	"Tarratine	1837	20	12	3"
9827179	"Koeb	1984	1	1	1"
37621395	"Harangues	2001	11	8	6"
259512721	"rip's	1997	3	3	3"
271938673	"Jenys	1941	1	1	1"
19353450	"decoraposition	1870	1	1	1"
206297886	"4.634	1906	2	2	2"
69836307	"Montmollin	1966	13	13	11"
161644760	"UISITE	1906	1	1	1"
146211190	"0.5088	1990	4	4	4"
241935936	"Haveii	1816	1	1	1"
41911907	"Pitskhelauri	1974	6	4	4"
201738687	"shanking	1895	1	1	1"
234301806	"148F	1999	6	6	5"
249731621	"Walkuere	1880	1	1	1"
265182469	"71500	1941	5	5	5"
255918983	"jidian	1996	5	4	3"
59837862	"200278	2002	1	1	1"
28895129	"what2	1872	1	1	1"
62749298	"Batory's	1942	1	1	1"
5454796	"Chemos	1938	5	5	5"
164243775	"cathodecoupled	1969	5	5	1"
129204605	"Palmitos	1979	5	5	2"
112144634	"oppenent	1981	1	1	1"
37647821	"Hartungen	1931	1	1	1"
83635071	"pneumaticity	1922	10	10	5"
217487263	"ROSENTHAL	1882	26	23	19"
257411774	"niuit	1822	1	1	1"
99975001	"PRAZOSIN	1994	4	4	4"
246958334	"Rhinish	1811	2	2	2"
56843692	"territorii	1876	1	1	1"
81470724	"libral	1867	5	5	1"
13627396	"Rohison	1910	3	3	3"
180074766	"CH3SH	1885	1	1	1"
99613156	"Obeir	1920	3	3	3"
286094568	"mod1	1833	1	1	1"
213744966	"Jumber	1979	4	4	4"
213117069	"IEFF	1997	1	1	1"
7438579	"Fiy	1996	5	5	4"
16525610	"Wolberg	2000	253	122	34"
180578569	"Chemeketa	1922	28	25	8"
195938218	"forres	1917	3	3	3"
221871858	"bIock	2007	13	13	6"
285693936	"m7	1911	10	9	7"
71679222	"RAITT	1998	6	6	6"
84064982	"pudere	1964	1	1	1"
11745421	"Niederman	2006	196	175	53"
105663566	"bonseki	1980	1	1	1"
134252900	"arrtte	1954	1	1	1"
235235321	"31162	1831	2	2	2"
108324826	"fhry	1942	1	1	1"
289084361	"sexaholic	1992	18	16	15"
73379393	"Styskal	1951	1	1	1"
71280784	"Playes	1865	24	20	11"
52354626	"loo1	1897	1	1	1"
239970386	"Dollman	1871	4	4	4"
180589192	"Chesneau	1855	1	1	1"
286916537	"opposizione	2003	20	15	9"
34055372	"Burian	1868	1	1	1"
3383150	"Affectionateness	1929	10	10	3"
254408303	"fucceffor	1963	3	3	2"
49923707	"firstcousins	1889	3	3	3"
142547881	"reached1	1895	8	8	8"
42027577	"Porion	1912	4	4	4"
93938204	"DataTAC	2002	28	19	11"
64399636	"Crantham	2002	2	2	2"
17817694	"beaves	1914	1	1	1"
72479238	"SaV	1989	1	1	1"
158942339	"Provengal	1864	10	10	10"
103942174	"Wailand	1926	1	1	1"
77730302	"daunte	1969	14	14	8"
80170111	"honorificus	1959	1	1	1"
263442224	"155.42	1945	1	1	1"
6245021	"Dccatur	1829	5	4	4"
83801040	"prebend	1996	45	40	32"
141857048	"pleine	1832	12	12	10"
113486512	"recherchées	1942	1	1	1"
115563196	"torturer	1820	1	1	1"
261570985	"unagressive	1928	1	1	1"
132877778	"Viller	1964	37	30	10"
103322177	"Tunstal's	1961	2	2	1"
7372815	"Ferishta	1914	75	57	7"
130733385	"SUBLEASES	1990	6	4	1"
163356224	"arendars	1992	1	1	1"
56380762	"stickin	1899	157	151	121"
68540156	"LONGACRE	1896	6	5	5"
113512743	"rectoprostatic	1949	1	1	1"
94278327	"Downingia	1958	4	2	1"
274686471	"PAIRT	1826	1	1	1"
257854775	"orchids	1874	76	70	45"
106449209	"comythe	1963	1	1	1"
254674375	"gowan	1859	12	8	5"
65821535	"Fatemite	1887	7	7	4"
178187622	"A111	1978	4	3	3"
251937418	"ciean	1980	3	3	3"
100956600	"Rabbih	1964	2	2	2"
133635283	"accedas	1845	3	3	3"
184390331	"J0NES	1979	4	2	2"
48764964	"diospyri	1969	2	2	1"
177217261	"41315	2004	3	3	3"
183082420	"Gleeman's	1870	1	1	1"
101585326	"STIEF	2002	2	2	1"
258007916	"oxybarbiturates	2003	1	1	1"
224372802	"episcopize	1856	1	1	1"
289016913	"seminality	1951	2	2	2"
260183683	"sliug	1885	1	1	1"
48601111	"derin	1896	2	2	1"
226225857	"impressione	1943	4	4	3"
82945245	"ontributions	1967	4	4	4"
283985504	"hemolymph	1902	3	1	1"
219346759	"TURNELL	1952	3	3	2"
127431394	"MDJ	1920	1	1	1"
121575037	"Bristol	1813	618	499	93"
228445586	"obfcrvations	2002	2	2	1"
126289049	"Jnun	2004	2	2	1"
120082485	"ATHLETIC	1997	114	107	67"
281642458	"cusha	1972	1	1	1"
82381989	"natalidad	1974	6	5	3"
191802498	"Zeke	1957	200	146	32"
99414778	"Niece	1824	4	4	4"
147379722	"22335	1896	2	2	2"
225422687	"goers	1985	441	420	320"
28019946	"tranfverfe	1729	3	3	1"
44646093	"Toliman	1853	3	2	1"
142114243	"prespill	1976	2	1	1"
52975473	"movement2	1993	2	2	2"
263376248	"144218	1998	2	2	2"
279074495	"Xoconochco	1977	1	1	1"
31313907	"409410	1967	6	6	6"
11138928	"Mesopotamien	1897	1	1	1"
52927738	"monument1	1995	3	3	1"
241219557	"Galactoside	1978	7	6	5"
17365725	"antong	1852	1	1	1"
58377380	"zaf	1879	2	2	1"
289814536	"swalloweth	1823	1	1	1"
212150637	"Geticus	1946	2	2	2"
256328526	"lhal	1948	86	58	33"
202533073	"takyth	1961	4	4	1"
6050888	"DANA'S	1933	9	9	3"
46970694	"bearto	1899	1	1	1"
188942088	"SLIGHT	1825	2	2	2"
25062194	"piense	1961	4	4	4"
286867046	"onidae	1900	1	1	1"
274692349	"PANHYSTERECTOMY	1965	1	1	1"
260973435	"thaie	2002	5	5	5"
237722503	"Basileus	1883	37	37	25"
261812825	"utils	1910	3	3	3"
143035576	"rtc	1998	29	28	27"
120820739	"B447	1974	4	2	1"
49151568	"eharch	1886	1	1	1"
68205708	"Kerak	1899	27	25	23"
244352838	"Marrain	1990	3	2	2"
262447088	"zanie	1955	1	1	1"
55069189	"rebleeds	2003	11	9	7"
90611046	"889249	1954	1	1	1"
207894927	"Ann7	1911	33	30	5"
63216285	"Bridgebuilder	1994	4	4	3"
3904101	"Auffassung	1949	63	54	21"
254757222	"gudewife	2001	4	4	2"
126933187	"Lacq	1974	29	16	12"
151581591	"Cobblestoned	1981	1	1	1"
288936663	"scurt	1849	1	1	1"
227552049	"mastice	1970	2	2	2"
